,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
79,1188.3,1035.3,1041.25,1048.05,1033.6,1037.0,1038.7,1026.8,1046.35,1062.5,1147.5,1049.75,1099.05,1052.3,1104.1499999999999,1083.75,1045.5,1029.35,1042.1,1004.6999999999999,1097.35,1031.05,1031.05,1021.6999999999999,1003.85,1117.75,1004.6999999999999,1097.35,1003.85,1029.35,1064.2,1053.1499999999999,1054.0,1033.6,1035.3,1088.0,1095.6499999999999,1088.85,1087.1499999999999,1099.05,1145.8,1060.8,1116.05,979.1999999999999,703.8,533.8,876.35,844.05,1134.75,1072.7,1049.75,1042.1,1048.8999999999999,1063.35,1099.8999999999999,1043.8,1059.95,1031.8999999999999,1098.2,1084.6,1131.35,1141.55,1071.0
80,2304.35,2196.4,2112.25,2047.6499999999999,2045.95,2211.7,2124.15,2299.25,2412.2999999999997,2161.5499999999997,2312.85,2280.5499999999997,2302.65,2303.5,2363.85,2342.6,2241.45,2263.5499999999997,2246.5499999999997,2210.0,2140.2999999999997,2147.1,2216.7999999999997,2442.0499999999997,2333.25,2419.95,2109.7,2482.0,2308.6,2318.7999999999997,2426.75,2477.75,2430.15,2312.0,2259.2999999999997,2283.1,2417.4,2263.5499999999997,2374.0499999999997,2360.45,2349.4,2349.4,1910.8,1359.1499999999999,664.6999999999999,491.3,1173.0,1157.7,2598.45,2393.6,2539.7999999999997,2373.2,2254.2,2415.7,2457.35,2334.95,2352.7999999999997,2326.45,2470.95,2407.2,2498.15,2467.5499999999997,2353.65
81,4675.849999999999,4838.2,4741.3,4805.05,4398.75,4698.8,5178.2,5122.099999999999,5332.9,5398.349999999999,4881.55,4982.7,5547.099999999999,5481.65,5449.349999999999,5396.65,5392.4,5164.599999999999,5040.5,5218.15,4679.25,5417.05,5303.15,5535.2,5284.45,5168.0,5085.55,5382.2,5144.2,5057.5,5239.4,5521.599999999999,5068.55,4411.5,4241.5,5361.8,5304.849999999999,4946.15,5333.75,5077.05,4806.75,4305.25,3563.2,2574.65,790.5,561.85,1571.6499999999999,1648.1499999999999,4975.9,5025.2,5052.4,4901.099999999999,4518.599999999999,4839.05,5230.05,5273.4,5144.2,4979.3,5436.599999999999,5443.4,5286.15,5315.05,5383.05
82,3438.25,3509.65,3739.15,3622.7,3757.0,4058.75,4157.349999999999,3873.45,4057.9,4024.75,4116.55,4055.35,4110.599999999999,3995.85,3837.75,4134.4,4064.7,3878.5499999999997,3995.85,3836.0499999999997,4042.6,3910.0,4096.15,4012.0,3927.0,4122.5,4146.3,4165.849999999999,4211.75,3803.75,4223.65,4189.65,4040.0499999999997,4106.349999999999,4077.45,4122.5,4199.0,4023.0499999999997,4008.6,3975.45,4117.4,3719.6,3466.2999999999997,3264.85,918.0,675.75,2645.2,2536.4,3932.95,4086.7999999999997,4080.0,4066.4,4049.4,3964.4,4036.65,4082.5499999999997,4063.0,4061.2999999999997,4034.95,3992.45,4084.25,4116.55,3937.2
83,4035.7999999999997,3970.35,4142.05,4054.5,4238.099999999999,5917.7,5847.15,6205.0,5902.4,5595.55,6074.95,6210.099999999999,6227.95,6102.15,5564.95,5595.55,5740.9,5286.15,5511.4,5057.5,5535.2,5703.5,5391.55,5514.8,5184.15,5755.349999999999,5424.7,5542.0,5485.05,5319.3,5557.3,5514.8,5273.4,5316.75,5118.7,5612.55,5368.599999999999,5412.8,5450.2,5015.849999999999,5321.0,5125.5,4941.05,4865.4,1375.3,1067.6,3336.25,3464.6,5390.7,5506.3,5394.95,5416.2,4987.8,5304.0,5304.0,5273.4,5331.2,4844.15,5370.3,5105.95,5071.099999999999,5037.95,4828.0
84,2471.7999999999997,2604.4,2826.25,2338.35,2721.7,4099.55,4386.849999999999,4023.9,4056.2,4170.099999999999,4281.45,4023.9,4207.5,3826.7,3878.5499999999997,4140.349999999999,4470.15,4651.2,4386.0,4209.2,4063.85,4210.05,4471.0,3877.7,4137.8,3832.65,4419.15,4016.25,3893.85,3825.85,3828.4,4188.8,4263.599999999999,3888.75,3979.7,3813.1,3915.95,3995.85,3869.2,3654.15,3677.1,3850.5,3703.45,3584.45,1315.8,1028.5,2258.45,2227.0,3544.5,4040.9,3899.7999999999997,3718.75,3722.15,3817.35,3849.65,3779.95,3685.6,3631.2,3689.0,3655.85,3734.0499999999997,3745.1,3528.35
85,1924.3999999999999,1803.7,1859.8,3530.9,2021.3,2488.7999999999997,2527.0499999999997,2460.75,2503.25,2412.2999999999997,2661.35,2758.25,2467.5499999999997,2508.35,2533.0,2592.5,2721.7,2533.85,2436.95,2781.2,2547.45,2765.9,2533.85,2618.85,2617.15,2724.25,2776.1,2569.5499999999997,2590.7999999999997,2666.45,2707.25,3039.6,2736.15,2560.2,2733.6,2614.6,2725.95,2522.7999999999997,2600.15,2677.5,2596.75,2693.65,2586.5499999999997,2595.9,1324.3,1120.3,1704.25,1932.8999999999999,2498.15,2669.85,2443.75,2689.4,2728.5,2510.9,2599.2999999999997,2515.15,2624.7999999999997,2657.95,2492.2,2733.6,2641.7999999999997,2605.25,2499.85
86,1550.3999999999999,1522.35,1523.2,1875.1,1742.5,1921.85,1983.05,2011.95,1900.6,2021.3,1955.85,1882.75,1877.6499999999999,1982.2,1821.55,1911.6499999999999,2028.95,2001.75,1873.3999999999999,1900.6,2069.75,2056.15,2032.35,1894.6499999999999,2062.95,2119.9,2157.2999999999997,1972.85,2097.7999999999997,2076.5499999999997,2374.9,2191.2999999999997,2078.25,2058.7,2174.2999999999997,2135.2,1926.1,1987.3,2012.8,2010.25,1952.45,1983.8999999999999,1989.85,1949.8999999999999,1356.6,1256.3,1589.5,1622.6499999999999,2056.15,1923.55,2007.7,1952.45,2042.55,2134.35,2087.6,2074.0,2143.7,2031.5,2043.3999999999999,2007.7,2057.0,1909.95,2197.25
87,1747.6,1732.3,1723.8,1730.6,1813.8999999999999,2409.75,2285.65,2391.0499999999997,2335.7999999999997,2159.0,2330.7,2275.45,2452.25,2242.2999999999997,2166.65,2435.25,2222.75,2202.35,2184.5,2137.75,2233.7999999999997,2312.85,2427.6,2201.5,2272.9,2304.35,2234.65,2272.0499999999997,2381.7,2093.5499999999997,2221.9,2236.35,2176.0,2250.7999999999997,2432.7,2398.7,2365.5499999999997,2272.0499999999997,2436.1,2403.7999999999997,2377.45,2261.0,2331.5499999999997,2433.5499999999997,1718.7,1532.55,1662.6,1801.1499999999999,2089.2999999999997,2333.25,2200.65,2264.4,2297.5499999999997,2312.85,2370.65,2304.35,2308.6,2386.7999999999997,2173.45,2144.5499999999997,2155.6,2270.35,2081.65
88,1438.2,1457.75,1471.35,1611.6,1435.6499999999999,2011.1,2108.0,2125.85,2028.95,2011.95,2127.5499999999997,2090.15,2064.65,1960.1,1826.6499999999999,2070.6,1950.75,1943.95,2113.1,2063.7999999999997,1967.75,2112.25,2170.9,2063.7999999999997,1881.8999999999999,2015.35,2071.45,1969.45,2006.85,1959.25,1977.1,2126.7,2121.6,1887.85,1916.75,2079.95,1910.8,1914.2,1964.35,2006.85,2077.4,2023.85,2140.2999999999997,2119.0499999999997,1591.2,1362.55,1275.85,1367.6499999999999,1839.3999999999999,1908.25,2056.15,1836.85,1887.85,1966.8999999999999,2083.35,1950.75,2047.6499999999999,2188.75,2006.85,1996.6499999999999,2051.0499999999997,2034.8999999999999,2065.5
89,1668.55,1773.1,1843.6499999999999,1461.1499999999999,1926.1,2888.2999999999997,2983.5,2939.2999999999997,2878.1,3188.35,2937.6,2919.75,3070.2,2691.95,2944.4,2916.35,2776.1,2839.0,2703.0,3102.5,2127.5499999999997,2975.0,2968.2,2737.0,3046.4,2893.4,2641.7999999999997,2680.0499999999997,2883.2,2924.0,2890.85,2933.35,2920.6,2907.0,2876.4,2674.95,2657.1,2806.7,2674.1,2804.15,2782.0499999999997,2602.7,2669.85,2595.9,1592.05,1643.05,1612.45,1637.95,2760.7999999999997,2801.6,2712.35,2807.5499999999997,2753.15,2581.45,2595.0499999999997,2741.25,2657.1,2724.25,2869.6,2805.0,2747.2,2744.65,2879.7999999999997
90,1725.5,1673.6499999999999,1671.95,1613.3,1853.85,2253.35,2325.6,2394.45,2249.95,2584.0,2476.0499999999997,2414.85,2362.15,2520.25,2686.0,2306.0499999999997,2263.5499999999997,2353.65,2380.0,2525.35,3299.7,2425.9,2501.5499999999997,2244.85,2211.7,2044.25,2238.0499999999997,2238.9,2145.4,2295.0,2132.65,2148.7999999999997,2305.2,2247.4,2396.15,2206.6,2248.25,2227.85,2334.1,2541.5,2105.45,2153.0499999999997,2154.75,2406.35,1717.0,1569.95,1657.5,1524.8999999999999,2156.45,2238.9,2267.7999999999997,2344.2999999999997,2388.5,2224.45,2256.75,2300.95,2414.0,2204.0499999999997,2131.7999999999997,2262.7,2337.5,2212.5499999999997,2419.1
91,1700.85,1681.3,1822.3999999999999,1837.7,1955.85,2940.15,2355.35,2128.4,2104.6,2114.7999999999997,2030.6499999999999,2329.0,2322.2,2125.85,2096.1,2040.85,2315.4,2278.0,2168.35,2300.1,2087.6,2253.35,2305.2,2124.15,2136.9,2027.25,2215.1,2153.9,2142.0,2116.5,1975.3999999999999,2148.7999999999997,2143.7,2105.45,2060.4,2034.8999999999999,2176.0,2034.8999999999999,2114.7999999999997,2049.35,2015.35,2264.4,2104.6,2125.85,1650.7,1616.7,1648.1499999999999,1630.3,1881.05,2244.85,2195.5499999999997,2040.0,2116.5,2169.2,2173.45,2107.15,2149.65,2053.6,2062.1,2096.95,2152.2,2264.4,2132.65
92,1826.6499999999999,1955.0,2069.75,2091.0,2204.0499999999997,2795.65,2526.2,2324.75,2510.9,2544.9,2330.7,2625.65,2448.85,2405.5,2580.6,2441.2,2599.2999999999997,2599.2999999999997,2456.5,2709.7999999999997,2520.25,2663.9,2669.0,2208.2999999999997,2425.0499999999997,2262.7,2517.7,2402.95,2470.1,2615.45,2255.0499999999997,2542.35,2382.5499999999997,2405.5,2544.9,2337.5,2342.6,2391.0499999999997,2540.65,2477.75,2351.1,2332.4,2143.7,2030.6499999999999,1744.2,1683.0,1772.25,1740.8,2290.75,2436.1,2408.9,2449.7,2449.7,2397.0,2368.95,2474.35,2575.5,2459.9,2376.6,2523.65,2418.25,2508.35,2510.0499999999997
93,2101.2,2231.25,2154.75,2205.75,2614.6,2697.0499999999997,2576.35,2560.2,2646.9,2782.0499999999997,2577.2,2531.2999999999997,2528.75,2732.75,2955.45,2521.1,2668.15,2624.7999999999997,2542.35,2887.45,2682.6,2726.7999999999997,2741.25,2330.7,2596.75,2433.5499999999997,2367.25,2464.15,2691.95,2904.45,2470.95,2605.25,2556.7999999999997,2544.9,2671.5499999999997,2341.75,2530.45,2431.85,2550.85,2706.4,2322.2,2470.1,2404.65,2535.5499999999997,1869.1499999999999,1600.55,2026.3999999999999,2161.5499999999997,2390.2,2505.7999999999997,2398.7,2504.95,2674.95,2615.45,2605.25,2704.7,2636.7,2824.5499999999997,2401.25,2308.6,2357.0499999999997,2376.6,2901.0499999999997
94,1796.8999999999999,1901.45,2119.0499999999997,1970.3,2226.15,2289.9,2283.95,2259.2999999999997,2193.85,2299.25,2210.0,2307.75,2274.6,2272.9,2403.7999999999997,2432.7,2542.35,2708.1,2290.75,2715.75,2321.35,2328.15,2465.0,2187.9,2373.2,2263.5499999999997,2169.2,2182.7999999999997,2262.7,2486.25,2102.9,2311.15,2309.45,2308.6,2437.7999999999997,2226.15,2133.5,2341.75,2440.35,2516.0,2214.25,2152.2,2407.2,2330.7,1813.05,1706.8,1773.1,1983.05,2232.95,2050.2,2294.15,2216.7999999999997,2426.75,2383.4,2249.95,2340.0499999999997,2281.4,2407.2,2188.75,2172.6,2270.35,2283.1,2558.5
95,1716.1499999999999,1828.35,2154.75,1993.25,2221.9,2257.6,2458.2,2669.85,2581.45,2641.7999999999997,2368.1,2492.2,2686.0,2506.65,2479.45,2571.25,2635.0,2575.5,2606.95,2544.0499999999997,2640.95,2645.2,2761.65,2344.2999999999997,2602.7,2531.2999999999997,2409.75,2601.85,2477.75,2545.75,2443.75,2283.1,2545.75,2573.7999999999997,2316.25,2465.85,2448.85,2419.1,2469.25,2391.0499999999997,2451.4,2446.2999999999997,2510.9,2382.5499999999997,1694.05,1783.3,1572.5,1680.45,2305.2,2330.7,2380.0,2503.25,2456.5,2456.5,2506.65,2559.35,2473.5,2561.9,2489.65,2441.2,2650.2999999999997,2359.6,2686.0
96,1708.5,1618.3999999999999,1802.0,1894.6499999999999,1937.1499999999999,2103.75,2061.25,2081.65,2293.2999999999997,2074.85,2125.85,2609.5,2138.6,1933.75,2119.9,2237.2,2063.7999999999997,2224.45,2202.35,2255.0499999999997,2232.95,2164.1,2543.2,2074.85,2070.6,2088.45,1888.7,2253.35,2268.65,2138.6,2015.35,2125.0,2165.7999999999997,2036.6,2083.35,2115.65,1910.8,2115.65,2004.3,2059.5499999999997,2117.35,1945.6499999999999,1925.25,1958.3999999999999,1716.1499999999999,1705.1,1382.1,1524.05,2037.45,1921.0,2026.3999999999999,2062.95,2193.85,2238.0499999999997,2114.7999999999997,2177.7,2053.6,2238.9,2108.85,1994.95,2167.5,2225.2999999999997,2198.1
97,1473.8999999999999,1450.95,1533.3999999999999,1558.05,1749.3,1822.3999999999999,1881.8999999999999,1830.8999999999999,1785.0,1896.35,1814.75,2623.95,1885.3,1865.75,2063.7999999999997,2023.0,1893.8,1826.6499999999999,1950.75,2116.5,1960.1,2041.7,2066.35,1764.6,1836.85,1774.8,1850.45,1915.8999999999999,1810.5,1923.55,1784.1499999999999,1796.05,1811.35,1972.85,1880.2,1817.3,1754.3999999999999,1861.5,1955.0,1982.2,1786.7,1932.05,1836.85,1886.1499999999999,1546.1499999999999,1559.75,1375.3,1453.5,1733.1499999999999,1745.8999999999999,1641.35,1642.2,2050.2,1808.8,1915.05,1987.3,1825.8,1949.8999999999999,1799.45,1776.5,1872.55,1806.25,1960.1
98,1720.3999999999999,1626.8999999999999,1667.7,1692.35,1915.8999999999999,1858.1,1916.75,2060.4,2099.5,2211.7,1946.5,2012.8,2105.45,1943.1,2059.5499999999997,1979.6499999999999,2100.35,1932.05,2076.5499999999997,2272.0499999999997,2058.7,2040.0,2188.75,1961.8,2042.55,1805.3999999999999,1884.45,1915.05,1939.7,2011.1,2025.55,2046.8,2147.95,2067.2,2234.65,1937.1499999999999,1971.1499999999999,2093.5499999999997,2114.7999999999997,2009.3999999999999,1832.6,1938.0,1813.8999999999999,1771.3999999999999,1587.8,1482.3999999999999,1420.35,1479.0,1851.3,1925.25,1938.0,1924.3999999999999,2196.4,1983.8999999999999,1951.6,1976.25,2040.85,2306.9,2023.0,1960.1,2033.2,2068.9,2098.65
99,1722.1,1696.6,1747.6,1745.05,2017.8999999999999,1997.5,2003.45,2032.35,2169.2,2255.0499999999997,1975.3999999999999,2024.7,2021.3,2079.1,2248.25,2328.15,1978.8,2018.75,2165.7999999999997,2225.2999999999997,2108.85,2147.95,2121.6,2008.55,2129.25,2012.8,1938.85,1955.85,1987.3,2247.4,1960.95,1968.6,2013.6499999999999,1998.35,2177.7,1960.1,2017.8999999999999,2009.3999999999999,2159.85,2316.25,1869.1499999999999,1783.3,1892.1,1903.1499999999999,1558.8999999999999,1632.85,1428.0,1548.7,1889.55,1900.6,1906.55,1972.0,2200.65,2095.25,1977.95,1965.2,2018.75,2153.0499999999997,1899.75,1961.8,1965.2,2062.1,2141.15
100,1707.6499999999999,1627.75,1666.0,1768.85,1898.8999999999999,2043.3999999999999,2027.25,1934.6,2073.15,2165.7999999999997,1926.95,1935.45,1966.05,1936.3,2079.95,2065.5,1985.6,1988.1499999999999,2008.55,2089.2999999999997,2215.1,2034.05,2088.45,1844.5,2039.1499999999999,1864.05,1808.8,1792.6499999999999,1916.75,2023.0,1874.25,1984.75,1980.5,1994.1,2068.9,1834.3,1875.95,1941.3999999999999,2078.25,2092.7,1949.05,1861.5,1868.3,1959.25,1603.95,1497.7,1643.8999999999999,1566.55,1871.7,1721.25,1834.3,1873.3999999999999,2073.15,2020.45,1986.45,1973.7,1974.55,2052.75,1854.7,1788.3999999999999,1934.6,1865.75,2126.7
101,2088.45,1959.25,2112.25,1821.55,2347.7,2506.65,2431.0,2639.25,2551.7,2625.65,2409.75,2533.85,2635.0,2669.0,2656.25,2540.65,2595.0499999999997,2575.5,2638.4,2832.2,2658.7999999999997,2505.7999999999997,2788.0,2321.35,2610.35,2362.15,2484.5499999999997,2425.9,2371.5,2558.5,2315.4,2362.15,2530.45,2513.45,2621.4,2493.0499999999997,2426.75,2553.4,2416.5499999999997,2507.5,2244.85,2454.7999999999997,2391.9,2419.1,1807.1,1717.85,1951.6,1973.7,2339.2,2258.45,2383.4,2299.25,2650.2999999999997,2631.6,2382.5499999999997,2437.7999999999997,2424.2,2600.15,2251.65,2419.1,2296.7,2444.6,2576.35
102,2713.2,2595.9,2720.85,3369.4,2750.6,3469.7,3402.5499999999997,3247.0,3337.95,3258.9,3287.7999999999997,3139.0499999999997,3526.65,3167.1,3387.25,3279.2999999999997,3256.35,3198.5499999999997,3361.75,3290.35,3195.15,3231.7,3313.2999999999997,3128.85,3365.15,3187.5,3146.7,3160.2999999999997,3106.75,3457.7999999999997,2980.95,3110.15,3266.5499999999997,3133.1,3337.1,3190.0499999999997,3166.25,3129.7,3147.5499999999997,3403.4,3083.7999999999997,3269.1,3209.6,3091.45,1747.6,1724.6499999999999,2590.7999999999997,2581.45,2912.95,2950.35,3219.7999999999997,3068.5,3516.45,3023.45,3037.0499999999997,3275.0499999999997,3191.75,3410.2,2934.2,2958.85,3122.9,2926.5499999999997,3435.7
103,3242.75,3197.7,3162.0,3899.7999999999997,3594.65,4057.9,4397.9,4114.849999999999,3784.2,4173.5,3911.7,4246.599999999999,4096.15,3736.6,3974.6,3737.45,3853.9,3934.65,3557.25,3984.7999999999997,3891.2999999999997,3836.9,3933.7999999999997,3631.2,4222.8,3676.25,4061.2999999999997,3972.9,3555.5499999999997,4094.45,3610.7999999999997,3800.35,3748.5,3661.7999999999997,4255.099999999999,3854.75,4016.25,3504.5499999999997,3757.0,3906.6,3751.0499999999997,4000.95,3796.1,3546.2,1732.3,1548.7,3276.75,2997.1,3719.6,3607.4,3653.2999999999997,3635.45,4289.95,3658.4,3938.9,3733.2,3611.65,3945.7,3686.45,3564.9,3530.0499999999997,3544.5,3822.45
104,2581.45,2691.1,2712.35,2839.0,3326.0499999999997,2939.2999999999997,3073.6,2988.6,2842.4,3178.15,2816.9,2869.6,2905.2999999999997,2895.95,3080.4,3029.4,2932.5,3141.6,3183.25,3490.1,3326.9,3173.9,3185.7999999999997,2855.15,3214.7,2802.45,2815.2,2915.5,2885.75,3521.5499999999997,2526.2,2884.0499999999997,2776.1,2960.5499999999997,3320.95,2782.0499999999997,2772.7,2815.2,2889.15,3231.7,2625.65,2886.6,2961.4,2870.45,1549.55,1360.0,2758.25,2582.2999999999997,2650.2999999999997,2876.4,2754.85,2865.35,3246.15,2680.9,2725.1,2720.85,2995.4,3260.6,2669.0,2578.0499999999997,2727.65,2994.5499999999997,3121.2
105,1751.85,1675.35,1794.35,1831.75,2155.6,1879.35,1826.6499999999999,1797.75,1930.35,2170.0499999999997,1800.3,1887.0,1887.85,1898.05,2026.3999999999999,1809.6499999999999,1888.7,1919.3,2033.2,2335.7999999999997,2013.6499999999999,2095.25,2144.5499999999997,1850.45,2069.75,1807.95,1738.25,1714.45,1749.3,2270.35,1701.7,1813.8999999999999,1776.5,1891.25,2244.0,1687.25,1883.6,1738.25,1873.3999999999999,2153.9,1751.85,1790.95,1911.6499999999999,1946.5,1191.7,1276.7,1781.6,1938.85,1737.3999999999999,1785.85,1823.25,1835.1499999999999,2205.75,1741.6499999999999,1759.5,1965.2,1932.8999999999999,2244.0,1767.1499999999999,1764.6,1865.75,1851.3,2205.75
106,1098.2,1112.6499999999999,1126.25,1239.3,1427.1499999999999,1207.0,1272.45,1181.5,1281.8,1368.5,1184.05,1173.0,1184.05,1164.5,1308.1499999999999,1128.8,1160.25,1173.0,1304.75,1513.85,1321.75,1368.5,1364.25,1221.45,1389.75,1201.8999999999999,1163.6499999999999,1241.85,1237.6,1501.1,1099.05,1152.6,1133.8999999999999,1214.6499999999999,1407.6,1151.75,1201.8999999999999,1230.8,1271.6,1372.75,1153.45,1204.45,1225.7,1336.2,896.75,871.25,1156.0,1241.85,1153.45,1178.1,1207.0,1158.55,1536.8,1195.95,1235.05,1205.3,1393.1499999999999,1456.8999999999999,1210.3999999999999,1137.3,1252.05,1252.8999999999999,1474.75
107,827.05,872.9499999999999,870.4,965.6,1075.25,940.9499999999999,1016.6,986.85,987.6999999999999,1058.25,879.75,903.55,955.4,946.05,1053.1499999999999,861.05,1003.85,922.25,1023.4,1063.35,1031.8999999999999,1062.5,1065.05,884.85,1055.7,943.5,936.6999999999999,935.85,891.65,1072.7,958.8,949.4499999999999,918.0,986.85,1092.25,856.8,976.65,1057.3999999999999,1045.5,1047.2,957.9499999999999,1028.5,1059.1,1027.6499999999999,890.8,839.8,980.9,1051.45,918.0,977.5,915.4499999999999,974.1,1100.75,929.05,981.75,987.6999999999999,1018.3,1118.6,945.1999999999999,962.1999999999999,982.6,1019.15,1064.2
108,677.4499999999999,793.9,714.0,846.6,904.4,844.05,868.6999999999999,859.35,933.3,954.55,885.6999999999999,815.15,895.9,780.3,984.3,759.05,844.05,878.9,742.05,863.6,806.65,898.4499999999999,852.55,765.85,906.1,781.15,821.9499999999999,862.75,781.15,977.5,765.0,794.75,880.6,850.85,963.05,740.35,838.1,787.1,915.4499999999999,949.4499999999999,884.85,863.6,899.3,884.0,753.1,816.0,842.35,878.9,787.1,806.65,813.4499999999999,840.65,1014.05,807.5,783.6999999999999,844.05,914.6,929.05,749.6999999999999,820.25,835.55,812.6,917.15
109,682.55,617.9499999999999,660.4499999999999,787.1,906.1,800.6999999999999,885.6999999999999,825.35,868.6999999999999,920.55,773.5,838.9499999999999,868.6999999999999,861.05,986.85,776.9,783.6999999999999,844.9,929.9,931.6,811.75,868.6999999999999,853.4,849.15,876.35,742.9,777.75,803.25,852.55,982.6,741.1999999999999,810.9,878.05,816.85,923.9499999999999,743.75,839.8,821.9499999999999,849.15,885.6999999999999,704.65,829.6,827.05,829.6,827.05,888.25,732.6999999999999,880.6,698.6999999999999,783.6999999999999,829.6,798.15,896.75,733.55,765.0,804.1,870.4,902.6999999999999,689.35,748.0,781.15,795.6,898.4499999999999
110,619.65,631.55,646.85,703.8,861.05,723.35,814.3,758.1999999999999,747.15,911.1999999999999,708.05,770.9499999999999,761.6,715.6999999999999,939.25,680.0,753.1,764.15,838.1,915.4499999999999,774.35,882.3,830.4499999999999,763.3,880.6,748.0,739.5,752.25,792.1999999999999,904.4,731.0,795.6,805.8,897.6,872.9499999999999,713.15,736.1,787.1,821.1,929.9,706.35,783.6999999999999,843.1999999999999,819.4,767.55,844.9,738.65,796.4499999999999,630.6999999999999,685.9499999999999,742.9,805.8,850.0,625.6,700.4,776.9,804.9499999999999,854.25,673.1999999999999,701.25,696.15,833.0,921.4
111,527.0,479.4,597.55,650.25,757.35,538.9,597.55,633.25,742.9,784.55,561.0,614.55,685.1,663.0,898.4499999999999,583.1,589.9,617.1,683.4,877.1999999999999,567.8,721.65,691.05,601.8,781.15,573.75,596.6999999999999,619.65,681.6999999999999,802.4,547.4,609.4499999999999,602.65,637.5,798.15,500.65,602.65,660.4499999999999,697.85,835.55,563.55,607.75,661.3,728.4499999999999,658.75,685.9499999999999,549.9499999999999,659.6,567.8,646.0,572.05,631.55,746.3,517.65,566.1,610.3,655.35,773.5,538.9,580.55,593.3,665.55,791.35
112,363.8,318.75,374.84999999999997,392.7,577.15,377.4,439.45,427.55,462.4,611.15,432.65,412.25,430.09999999999997,417.34999999999997,600.9499999999999,430.09999999999997,373.15,456.45,447.95,668.9499999999999,391.84999999999997,386.75,486.2,425.84999999999997,600.1,399.5,328.95,405.45,415.65,647.6999999999999,345.09999999999997,427.55,417.34999999999997,503.2,629.85,380.8,403.75,516.8,505.75,548.25,383.34999999999997,436.9,507.45,534.65,517.65,506.59999999999997,405.45,454.75,371.45,438.59999999999997,449.65,407.15,518.5,359.55,392.7,421.59999999999997,434.34999999999997,621.35,385.05,367.2,396.95,413.95,585.65
113,164.04999999999998,204.85,203.15,224.4,384.2,202.29999999999998,255.0,291.55,241.4,385.9,273.7,256.7,301.75,261.8,459.0,243.1,248.2,260.95,289.84999999999997,425.0,227.79999999999998,255.85,264.34999999999997,263.5,395.25,215.04999999999998,217.6,243.1,351.05,430.09999999999997,211.65,238.0,249.04999999999998,242.25,388.45,236.29999999999998,221.85,320.45,302.59999999999997,420.75,215.9,332.34999999999997,377.4,339.15,405.45,370.59999999999997,266.05,287.3,179.35,216.75,231.2,231.2,356.15,198.04999999999998,213.35,236.29999999999998,244.79999999999998,373.15,213.35,215.04999999999998,229.5,242.25,341.7
114,0.85,0.85,1.7,0.0,3.4,0.85,2.55,0.0,5.1,0.85,3.4,0.85,4.25,3.4,1.7,1.7,0.0,0.85,0.0,0.0,2.55,1.7,2.55,2.55,0.85,2.55,3.4,1.7,2.55,2.55,0.85,2.55,0.85,0.0,2.55,0.0,3.4,0.85,3.4,0.0,2.55,0.85,0.85,0.85,2.55,7.6499999999999995,2.55,2.55,1.7,0.85,1.7,0.85,1.7,2.55,3.4,0.85,2.55,1.7,2.55,4.25,0.0,2.55,1.7
115,77.35,73.95,78.2,66.3,78.2,70.55,75.64999999999999,34.85,73.1,67.14999999999999,71.39999999999999,72.25,81.6,70.55,73.1,77.35,86.7,73.1,38.25,74.8,84.14999999999999,72.25,74.8,74.8,73.1,68.0,77.35,73.95,56.949999999999996,82.45,80.75,80.75,76.5,73.1,65.45,70.55,77.35,76.5,77.35,68.85,73.1,65.45,76.5,62.9,65.45,57.8,67.14999999999999,61.199999999999996,73.95,80.75,76.5,62.9,70.55,78.2,73.1,71.39999999999999,58.65,83.3,75.64999999999999,68.85,85.85,79.89999999999999,80.75
116,345.95,351.9,303.45,343.4,365.5,332.34999999999997,342.55,377.4,355.3,356.15,339.15,357.84999999999997,336.59999999999997,335.75,322.15,342.55,323.0,328.09999999999997,365.5,309.4,310.25,335.75,341.7,328.95,362.09999999999997,328.95,322.15,323.84999999999997,321.3,331.5,323.84999999999997,330.65,329.8,346.8,343.4,339.15,341.7,312.8,340.84999999999997,339.15,315.34999999999997,349.34999999999997,362.95,330.65,302.59999999999997,263.5,328.95,329.8,304.3,354.45,319.59999999999997,344.25,324.7,320.45,318.75,334.9,331.5,334.9,322.15,328.95,340.0,311.95,320.45
117,784.55,793.05,803.25,859.35,805.8,794.75,853.4,831.3,804.1,847.4499999999999,793.05,782.85,803.25,788.8,836.4,821.9499999999999,774.35,786.25,818.55,786.25,737.8,791.35,839.8,787.1,775.1999999999999,795.6,827.9,819.4,787.1,801.55,761.6,775.1999999999999,766.6999999999999,778.6,819.4,792.1999999999999,804.9499999999999,825.35,820.25,803.25,764.15,843.1999999999999,806.65,782.85,518.5,493.0,678.3,747.15,820.25,774.35,788.8,805.8,793.05,728.4499999999999,750.55,793.05,812.6,821.1,839.8,796.4499999999999,813.4499999999999,829.6,804.1
